ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2016;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;
RS;43;12427;Mormaço;2.968;;
RS;43;12443;Morrinhos do Sul;3.179;;
RS;43;12450;Morro Redondo;6.548;;
RS;43;12476;Morro Reuter;6.143;;
RS;43;12500;Mostardas;12.758;;
RS;43;12609;Muçum;4.998;;
RS;43;12617;Muitos Capões;3.147;;
RS;43;12625;Muliterno;1.899;;
RS;43;12658;Não-Me-Toque;17.094;;
RS;43;12674;Nicolau Vergueiro;1.754;;
RS;43;12708;Nonoai;12.270;;
RS;43;12757;Nova Alvorada;3.457;;
RS;43;12807;Nova Araçá;4.429;;
RS;43;12906;Nova Bassano;9.540;;
RS;43;12955;Nova Boa Vista;1.942;;
RS;43;13003;Nova Bréscia;3.337;;
RS;43;13011;Nova Candelária;2.810;;
RS;43;13037;Nova Esperança do Sul;5.087;;
RS;43;13060;Nova Hartz;20.225;;
RS;43;13086;Nova Pádua;2.563;;
RS;43;13102;Nova Palma;6.597;;
RS;43;13201;Nova Petrópolis;20.549;;
RS;43;13300;Nova Prata;25.315;;
RS;43;13334;Nova Ramada;2.428;;
RS;43;13359;Nova Roma do Sul;3.584;;
RS;43;13375;Nova Santa Rita;26.086;;
RS;43;13391;Novo Cabrais;4.107;;
RS;43;13409;Novo Hamburgo;249.113;;
RS;43;13425;Novo Machado;3.791;;
RS;43;13441;Novo Tiradentes;2.316;;
RS;43;13466;Novo Xingu;1.793;;
RS;43;13490;Novo Barreiro;4.171;;
RS;43;13508;Osório;44.190;;
RS;43;13607;Paim Filho;4.196;;
RS;43;13656;Palmares do Sul;11.431;;
RS;43;13706;Palmeira das Missões;34.907;;
RS;43;13805;Palmitinho;7.177;;
RS;43;13904;Panambi;41.473;;
RS;43;13953;Pantano Grande;9.887;;
RS;43;14001;Paraí;7.357;;
RS;43;14027;Paraíso do Sul;7.662;;
RS;43;14035;Pareci Novo;3.743;;
RS;43;14050;Parobé;55.893;;
RS;43;14068;Passa Sete;5.523;;
RS;43;14076;Passo do Sobrado;6.402;;
RS;43;14100;Passo Fundo;197.798;;
RS;43;14134;Paulo Bento;2.302;;
RS;43;14159;Paverama;8.461;;
RS;43;14175;Pedras Altas;2.181;;
RS;43;14209;Pedro Osório;8.005;;
RS;43;14308;Pejuçara;4.049;;
RS;43;14407;Pelotas;343.651;;
RS;43;14423;Picada Café;5.564;;
RS;43;14456;Pinhal;2.613;;
RS;43;14464;Pinhal da Serra;2.115;;
RS;43;14472;Pinhal Grande;4.552;;
RS;43;14498;Pinheirinho do Vale;4.783;;
RS;43;14506;Pinheiro Machado;12.944;;
RS;43;14548;Pinto Bandeira;2.847;;
RS;43;14555;Pirapó;2.651;;
RS;43;14605;Piratini;20.757;;
RS;43;14704;Planalto;10.650;;
RS;43;14753;Poço das Antas;2.108;;
RS;43;14779;Pontão;3.988;;
RS;43;14787;Ponte Preta;1.717;;
RS;43;14803;Portão;34.353;;
RS;43;14902;Porto Alegre;1.481.019;;
RS;43;15008;Porto Lucena;5.269;;
RS;43;15057;Porto Mauá;2.546;;
RS;43;15073;Porto Vera Cruz;1.704;;
RS;43;15107;Porto Xavier;10.737;;
RS;43;15131;Pouso Novo;1.832;;
RS;43;15149;Presidente Lucena;2.729;;
RS;43;15156;Progresso;6.376;;
RS;43;15172;Protásio Alves;2.037;;
RS;43;15206;Putinga;4.172;;
RS;43;15305;Quaraí;23.555;;
RS;43;15313;Quatro Irmãos;1.852;;
RS;43;15321;Quevedos;2.820;;
RS;43;15354;Quinze de Novembro;3.819;;
RS;43;15404;Redentora;11.108;;
RS;43;15453;Relvado;2.191;;
RS;43;15503;Restinga Sêca;16.324;;
RS;43;15552;Rio dos Índios;3.366;;
RS;43;15602;Rio Grande;208.641;;
RS;43;15701;Rio Pardo;38.968;;
RS;43;15750;Riozinho;4.590;;
RS;43;15800;Roca Sales;11.040;;
RS;43;15909;Rodeio Bonito;5.961;;
RS;43;15958;Rolador;2.528;;
RS;43;16006;Rolante;20.819;;
RS;43;16105;Ronda Alta;10.675;;
RS;43;16204;Rondinha;5.520;;
RS;43;16303;Roque Gonzales;7.267;;
RS;43;16402;Rosário do Sul;40.750;;
RS;43;16428;Sagrada Família;2.676;;
RS;43;16436;Saldanha Marinho;2.862;;
RS;43;16451;Salto do Jacuí;12.460;;
RS;43;16477;Salvador das Missões;2.773;;
RS;43;16501;Salvador do Sul;7.377;;
RS;43;16600;Sananduva;16.189;;
RS;43;16709;Santa Bárbara do Sul;8.742;;
RS;43;16733;Santa Cecília do Sul;1.696;;
RS;43;16758;Santa Clara do Sul;6.235;;
RS;43;16808;Santa Cruz do Sul;126.775;;
RS;43;16907;Santa Maria;277.309;;
RS;43;16956;Santa Maria do Herval;6.344;;
RS;43;16972;Santa Margarida do Sul;2.507;;
RS;43;17004;Santana da Boa Vista;8.424;;
RS;43;17103;Sant'Ana do Livramento;82.631;;
RS;43;17202;Santa Rosa;72.504;;
RS;43;17251;Santa Tereza;1.780;;
RS;43;17301;Santa Vitória do Palmar;31.352;;
RS;43;17400;Santiago;50.647;;
RS;43;17509;Santo Ângelo;79.040;;
RS;43;17558;Santo Antônio do Palma;2.197;;
RS;43;17608;Santo Antônio da Patrulha;42.160;;
RS;43;17707;Santo Antônio das Missões;11.111;;
RS;43;17756;Santo Antônio do Planalto;2.058;;
RS;43;17806;Santo Augusto;14.341;;
RS;43;17905;Santo Cristo;14.747;;
RS;43;17954;Santo Expedito do Sul;2.476;;
RS;43;18002;São Borja;62.897;;
RS;43;18051;São Domingos do Sul;3.073;;
RS;43;18101;São Francisco de Assis;19.437;;
RS;43;18200;São Francisco de Paula;21.617;;
RS;43;18309;São Gabriel;62.874;;
RS;43;18408;São Jerônimo;23.649;;
RS;43;18424;São João da Urtiga;4.836;;
RS;43;18432;São João do Polêsine;2.649;;
RS;43;18440;São Jorge;2.844;;
RS;43;18457;São José das Missões;2.725;;
RS;43;18465;São José do Herval;2.172;;
RS;43;18481;São José do Hortêncio;4.504;;
RS;43;18499;São José do Inhacorá;2.212;;
RS;43;18507;São José do Norte;27.095;;
RS;43;18606;São José do Ouro;7.117;;
RS;43;18614;São José do Sul;2.279;;
RS;43;18622;São José dos Ausentes;3.483;;
RS;43;18705;São Leopoldo;229.678;;
RS;43;18804;São Lourenço do Sul;44.561;;
RS;43;18903;São Luiz Gonzaga;35.123;;
RS;43;19000;São Marcos;21.286;;
RS;43;19109;São Martinho;5.799;;
RS;43;19125;São Martinho da Serra;3.308;;
RS;43;19158;São Miguel das Missões;7.742;;
RS;43;19208;São Nicolau;5.704;;
RS;43;19307;São Paulo das Missões;6.313;;
RS;43;19356;São Pedro da Serra;3.612;;
RS;43;19364;São Pedro das Missões;1.991;;
RS;43;19372;São Pedro do Butiá;2.987;;
RS;43;19406;São Pedro do Sul;16.775;;
RS;43;19505;São Sebastião do Caí;24.825;;
RS;43;19604;São Sepé;24.418;;
RS;43;19703;São Valentim;3.600;;
RS;43;19711;São Valentim do Sul;2.261;;
RS;43;19737;São Valério do Sul;2.756;;
RS;43;19752;São Vendelino;2.140;;
RS;43;19802;São Vicente do Sul;8.802;;
RS;43;19901;Sapiranga;79.946;;
RS;43;20008;Sapucaia do Sul;138.933;;
RS;43;20107;Sarandi;23.222;;
RS;43;20206;Seberi;11.154;;
RS;43;20230;Sede Nova;3.057;;
RS;43;20263;Segredo;7.409;;
RS;43;20305;Selbach;5.143;;
RS;43;20321;Senador Salgado Filho;2.882;;
RS;43;20354;Sentinela do Sul;5.507;;
RS;43;20404;Serafina Corrêa;16.004;;
RS;43;20453;Sério;2.216;;
RS;43;20503;Sertão;6.116;;
RS;43;20552;Sertão Santana;6.282;;
RS;43;20578;Sete de Setembro;2.123;;
RS;43;20602;Severiano de Almeida;3.879;;
RS;43;20651;Silveira Martins;2.484;;
RS;43;20677;Sinimbu;10.404;;
RS;43;20701;Sobradinho;14.982;;
RS;43;20800;Soledade;31.313;;
RS;43;20859;Tabaí;4.494;;
RS;43;20909;Tapejara;21.809;;
RS;43;21006;Tapera;10.809;;
RS;43;21105;Tapes;17.390;;
RS;43;21204;Taquara;57.396;;
RS;43;21303;Taquari;27.168;;
RS;43;21329;Taquaruçu do Sul;3.096;;
RS;43;21352;Tavares;5.561;;
RS;43;21402;Tenente Portela;14.023;;
RS;43;21436;Terra de Areia;10.711;;
RS;43;21451;Teutônia;30.518;;
RS;43;21469;Tio Hugo;2.930;;
RS;43;21477;Tiradentes do Sul;6.338;;
RS;43;21493;Toropi;2.978;;
RS;43;21501;Torres;37.342;;
RS;43;21600;Tramandaí;46.962;;
RS;43;21626;Travesseiro;2.390;;
RS;43;21634;Três Arroios;2.862;;
RS;43;21667;Três Cachoeiras;10.859;;
RS;43;21709;Três Coroas;26.348;;
RS;43;21808;Três de Maio;24.491;;
RS;43;21832;Três Forquilhas;2.910;;
RS;43;21857;Três Palmeiras;4.464;;
RS;43;21907;Três Passos;24.640;;
RS;43;21956;Trindade do Sul;5.961;;
RS;43;22004;Triunfo;28.084;;
RS;43;22103;Tucunduva;5.979;;
RS;43;22152;Tunas;4.595;;
RS;43;22186;Tupanci do Sul;1.578;;
RS;43;22202;Tupanciretã;23.615;;
RS;43;22251;Tupandi;4.421;;
RS;43;22301;Tuparendi;8.533;;
RS;43;22327;Turuçu;3.590;;
RS;43;22343;Ubiretama;2.248;;
RS;43;22350;União da Serra;1.393;;
RS;43;22376;Unistalda;2.474;;
RS;43;22400;Uruguaiana;129.720;;
RS;43;22509;Vacaria;65.135;;
RS;43;22525;Vale Verde;3.448;;
RS;43;22533;Vale do Sol;11.689;;
RS;43;22541;Vale Real;5.594;;
RS;43;22558;Vanini;2.094;;
RS;43;22608;Venâncio Aires;70.179;;
RS;43;22707;Vera Cruz;25.866;;
RS;43;22806;Veranópolis;24.885;;
RS;43;22855;Vespasiano Corrêa;1.966;;
RS;43;22905;Viadutos;5.237;;
RS;43;23002;Viamão;252.872;;
RS;43;23101;Vicente Dutra;5.187;;
RS;43;23200;Victor Graeff;3.060;;
RS;43;23309;Vila Flores;3.373;;
RS;43;23358;Vila Lângaro;2.189;;
RS;43;23408;Vila Maria;4.400;;
RS;43;23457;Vila Nova do Sul;4.368;;
RS;43;23507;Vista Alegre;2.882;;
RS;43;23606;Vista Alegre do Prata;1.612;;
RS;43;23705;Vista Gaúcha;2.877;;
RS;43;23754;Vitória das Missões;3.442;;
RS;43;23770;Westfália;2.965;;
RS;43;23804;Xangri-lá;14.430;;
MS;50;00203;Água Clara;14.734;;
MS;50;00252;Alcinópolis;5.114;;
MS;50;00609;Amambai;38.030;;
MS;50;00708;Anastácio;24.852;;
MS;50;00807;Anaurilândia;8.885;;
MS;50;00856;Angélica;10.304;;
MS;50;00906;Antônio João;8.744;;
MS;50;01003;Aparecida do Taboado;24.745;;
MS;50;01102;Aquidauana;47.323;;
MS;50;01243;Aral Moreira;11.586;;
MS;50;01508;Bandeirantes;6.783;;
MS;50;01904;Bataguassu;22.084;;
MS;50;02001;Batayporã;11.228;;
MS;50;02100;Bela Vista;24.223;;
MS;50;02159;Bodoquena;7.859;;
MS;50;02209;Bonito;21.267;;
MS;50;02308;Brasilândia;11.884;;
MS;50;02407;Caarapó;28.867;;
MS;50;02605;Camapuã;13.712;;
MS;50;02704;Campo Grande;863.982;;
MS;50;02803;Caracol;5.906;;
MS;50;02902;Cassilândia;21.685;;
MS;50;02951;Chapadão do Sul;23.284;;
MS;50;03108;Corguinho;5.622;;
MS;50;03157;Coronel Sapucaia;14.916;;
MS;50;03207;Corumbá;109.294;;
MS;50;03256;Costa Rica;19.835;;
MS;50;03306;Coxim;33.231;;
MS;50;03454;Deodápolis;12.712;;
MS;50;03488;Dois Irmãos do Buriti;11.049;;
MS;50;03504;Douradina;5.775;;
MS;50;03702;Dourados;215.486;;
MS;50;03751;Eldorado;12.176;;
MS;50;03801;Fátima do Sul;19.200;;
MS;50;03900;Figueirão;3.020;;
MS;50;04007;Glória de Dourados;9.976;;
MS;50;04106;Guia Lopes da Laguna;10.063;;
MS;50;04304;Iguatemi;15.738;;
MS;50;04403;Inocência;7.641;;
MS;50;04502;Itaporã;23.220;;
MS;50;04601;Itaquiraí;20.401;;
MS;50;04700;Ivinhema;22.975;;
MS;50;04809;Japorã;8.702;;
MS;50;04908;Jaraguari;6.940;;
MS;50;05004;Jardim;25.617;;
MS;50;05103;Jateí;4.031;;
MS;50;05152;Juti;6.476;;
MS;50;05202;Ladário;22.228;;
MS;50;05251;Laguna Carapã;7.097;;
MS;50;05400;Maracaju;44.042;;
MS;50;05608;Miranda;27.316;;
MS;50;05681;Mundo Novo;17.994;;
MS;50;05707;Naviraí;52.367;;
MS;50;05806;Nioaque;14.162;;
MS;50;06002;Nova Alvorada do Sul;20.217;;
MS;50;06200;Nova Andradina;51.764;;
MS;50;06259;Novo Horizonte do Sul;4.173;;
MS;50;06275;Paraíso das Águas;5.251;;
MS;50;06309;Paranaíba;41.626;;
MS;50;06358;Paranhos;13.674;;
MS;50;06408;Pedro Gomes;7.738;;
MS;50;06606;Ponta Porã;88.164;;
MS;50;06903;Porto Murtinho;16.686;;
MS;50;07109;Ribas do Rio Pardo;23.526;;
MS;50;07208;Rio Brilhante;35.465;;
MS;50;07307;Rio Negro;4.871;;
MS;50;07406;Rio Verde de Mato Grosso;19.515;;
MS;50;07505;Rochedo;5.300;;
MS;50;07554;Santa Rita do Pardo;7.682;;
MS;50;07695;São Gabriel do Oeste;25.443;;
MS;50;07703;Sete Quedas;10.811;;
MS;50;07802;Selvíria;6.469;;
MS;50;07901;Sidrolândia;52.975;;
MS;50;07935;Sonora;17.941;;
MS;50;07950;Tacuru;11.160;;
MS;50;07976;Taquarussu;3.570;;
MS;50;08008;Terenos;20.387;;
MS;50;08305;Três Lagoas;115.561;;
MS;50;08404;Vicentina;6.034;;
MT;51;00102;Acorizal;5.301;;
MT;51;00201;Água Boa;24.032;;
MT;51;00250;Alta Floresta;50.082;;
MT;51;00300;Alto Araguaia;17.841;;
MT;51;00359;Alto Boa Vista;6.308;;
MT;51;00409;Alto Garças;11.383;;
MT;51;00508;Alto Paraguai;10.814;;
MT;51;00607;Alto Taquari;9.963;;
MT;51;00805;Apiacás;9.551;;
MT;51;01001;Araguaiana;3.059;;
MT;51;01209;Araguainha;953;;
MT;51;01258;Araputanga;16.109;;
MT;51;01308;Arenápolis;9.576;;
MT;51;01407;Aripuanã;21.011;;
MT;51;01605;Barão de Melgaço;7.886;;
MT;51;01704;Barra do Bugres;33.334;;
MT;51;01803;Barra do Garças;58.690;;
MT;51;01852;Bom Jesus do Araguaia;6.144;;
MT;51;01902;Brasnorte;18.258;;
MT;51;02504;Cáceres;90.881;;
MT;51;02603;Campinápolis;15.252;;
MT;51;02637;Campo Novo do Parecis;32.778;;
MT;51;02678;Campo Verde;38.814;;
MT;51;02686;Campos de Júlio;6.336;;
MT;51;02694;Canabrava do Norte;4.654;;
MT;51;02702;Canarana;20.461;;
MT;51;02793;Carlinda;10.258;;
MT;51;02850;Castanheira;8.429;;
MT;51;03007;Chapada dos Guimarães;18.906;;
MT;51;03056;Cláudia;11.632;;
MT;51;03106;Cocalinho;5.533;;
MT;51;03205;Colíder;32.120;;
MT;51;03254;Colniza;34.885;;
MT;51;03304;Comodoro;19.702;;
MT;51;03353;Confresa;28.913;;
MT;51;03361;Conquista D'Oeste;3.799;;
MT;51;03379;Cotriguaçu;18.209;;
MT;51;03403;Cuiabá;585.367;;
MT;51;03437;Curvelândia;5.028;;
MT;51;03452;Denise;9.040;;
MT;51;03502;Diamantino;21.180;;
MT;51;03601;Dom Aquino;8.009;;
MT;51;03700;Feliz Natal;13.127;;
MT;51;03809;Figueirópolis D'Oeste;3.492;;
MT;51;03858;Gaúcha do Norte;7.167;;
MT;51;03908;General Carneiro;5.286;;
MT;51;03957;Glória D'Oeste;2.986;;
MT;51;04104;Guarantã do Norte;34.218;;
MT;51;04203;Guiratinga;14.525;;
MT;51;04500;Indiavaí;2.624;;
MT;51;04526;Ipiranga do Norte;6.903;;
MT;51;04542;Itanhangá;6.252;;
MT;51;04559;Itaúba;3.905;;
MT;51;04609;Itiquira;12.620;;
MT;51;04807;Jaciara;26.519;;
MT;51;04906;Jangada;7.961;;
MT;51;05002;Jauru;9.003;;
MT;51;05101;Juara;33.731;;
MT;51;05150;Juína;39.734;;
MT;51;05176;Juruena;14.430;;
MT;51;05200;Juscimeira;11.039;;
MT;51;05234;Lambari D'Oeste;5.831;;
MT;51;05259;Lucas do Rio Verde;59.436;;
MT;51;05309;Luciara;2.068;;
MT;51;05507;Vila Bela da Santíssima Trindade;15.406;;
MT;51;05580;Marcelândia;10.639;;
MT;51;05606;Matupá;15.654;;
MT;51;05622;Mirassol d'Oeste;26.596;;
MT;51;05903;Nobres;14.938;;
MT;51;06000;Nortelândia;5.971;;
MT;51;06109;Nossa Senhora do Livramento;12.518;;
MT;51;06158;Nova Bandeirantes;14.106;;
MT;51;06174;Nova Nazaré;3.574;;
MT;51;06182;Nova Lacerda;6.231;;
MT;51;06190;Nova Santa Helena;3.581;;
MT;51;06208;Nova Brasilândia;3.931;;
MT;51;06216;Nova Canaã do Norte;12.355;;
MT;51;06224;Nova Mutum;41.178;;
MT;51;06232;Nova Olímpia;19.218;;
MT;51;06240;Nova Ubiratã;11.074;;
MT;51;06257;Nova Xavantina;20.519;;
MT;51;06265;Novo Mundo;8.549;;
MT;51;06273;Novo Horizonte do Norte;3.862;;
MT;51;06281;Novo São Joaquim;5.200;;
MT;51;06299;Paranaíta;10.864;;
MT;51;06307;Paranatinga;21.317;;
MT;51;06315;Novo Santo Antônio;2.434;;
MT;51;06372;Pedra Preta;16.811;;
MT;51;06422;Peixoto de Azevedo;33.296;;
MT;51;06455;Planalto da Serra;2.620;;
MT;51;06505;Poconé;32.205;;
MT;51;06653;Pontal do Araguaia;6.259;;
MT;51;06703;Ponte Branca;1.588;;
MT;51;06752;Pontes e Lacerda;43.538;;
MT;51;06778;Porto Alegre do Norte;11.837;;
MT;51;06802;Porto dos Gaúchos;5.308;;
MT;51;06828;Porto Esperidião;11.535;;
MT;51;06851;Porto Estrela;3.064;;
MT;51;07008;Poxoréu;16.209;;
MT;51;07040;Primavera do Leste;58.370;;
MT;51;07065;Querência;16.061;;
MT;51;07107;São José dos Quatro Marcos;18.536;;
MT;51;07156;Reserva do Cabaçal;2.638;;
MT;51;07180;Ribeirão Cascalheira;9.681;;
MT;51;07198;Ribeirãozinho;2.306;;
MT;51;07206;Rio Branco;5.028;;
MT;51;07248;Santa Carmem;4.326;;
MT;51;07263;Santo Afonso;3.044;;
MT;51;07297;São José do Povo;3.869;;
MT;51;07305;São José do Rio Claro;19.395;;
MT;51;07354;São José do Xingu;5.396;;
MT;51;07404;São Pedro da Cipa;4.493;;
MT;51;07578;Rondolândia;3.823;;
MT;51;07602;Rondonópolis;218.899;;
MT;51;07701;Rosário Oeste;17.016;;
MT;51;07743;Santa Cruz do Xingu;2.353;;
MT;51;07750;Salto do Céu;3.423;;
MT;51;07768;Santa Rita do Trivelato;3.135;;
MT;51;07776;Santa Terezinha;7.967;;
MT;51;07792;Santo Antônio do Leste;4.728;;
MT;51;07800;Santo Antônio do Leverger;18.186;;
MT;51;07859;São Félix do Araguaia;11.209;;
MT;51;07875;Sapezal;23.496;;
MT;51;07883;Serra Nova Dourada;1.548;;
MT;51;07909;Sinop;132.934;;
MT;51;07925;Sorriso;82.792;;
MT;51;07941;Tabaporã;9.398;;
MT;51;07958;Tangará da Serra;96.932;;
MT;51;08006;Tapurah;12.632;;
MT;51;08055;Terra Nova do Norte;9.816;;
MT;51;08105;Tesouro;3.666;;
MT;51;08204;Torixoréu;3.644;;
MT;51;08303;União do Sul;3.509;;
MT;51;08352;Vale de São Domingos;3.047;;
MT;51;08402;Várzea Grande;271.339;;
MT;51;08501;Vera;10.820;;
MT;51;08600;Vila Rica;24.392;;
MT;51;08808;Nova Guarita;4.523;;
MT;51;08857;Nova Marilândia;3.133;;
MT;51;08907;Nova Maringá;7.975;;
MT;51;08956;Nova Monte Verde;8.730;;
GO;52;00050;Abadia de Goiás;8.053;;
GO;52;00100;Abadiânia;18.427;;
GO;52;00134;Acreúna;21.905;;
GO;52;00159;Adelândia;2.561;;
GO;52;00175;Água Fria de Goiás;5.560;;
GO;52;00209;Água Limpa;1.980;;
GO;52;00258;Águas Lindas de Goiás;191.499;;
GO;52;00308;Alexânia;26.457;;
GO;52;00506;Aloândia;2.075;;
GO;52;00555;Alto Horizonte;5.629;;
GO;52;00605;Alto Paraíso de Goiás;7.454;;
GO;52;00803;Alvorada do Norte;8.598;;
GO;52;00829;Amaralina;3.723;;
GO;52;00852;Americano do Brasil;5.969;;
GO;52;00902;Amorinópolis;3.447;;
GO;52;01108;Anápolis;370.875;;
GO;52;01207;Anhanguera;1.115;;
GO;52;01306;Anicuns;21.614;;
GO;52;01405;Aparecida de Goiânia;532.135;;
GO;52;01454;Aparecida do Rio Doce;2.514;;
GO;52;01504;Aporé;4.110;;
GO;52;01603;Araçu;3.753;;
GO;52;01702;Aragarças;19.736;;
GO;52;01801;Aragoiânia;9.607;;
GO;52;02155;Araguapaz;7.841;;
GO;52;02353;Arenópolis;3.011;;
GO;52;02502;Aruanã;8.945;;
GO;52;02601;Aurilândia;3.465;;
GO;52;02809;Avelinópolis;2.496;;
GO;52;03104;Baliza;4.562;;
GO;52;03203;Barro Alto;10.235;;
GO;52;03302;Bela Vista de Goiás;28.077;;
GO;52;03401;Bom Jardim de Goiás;8.862;;
GO;52;03500;Bom Jesus de Goiás;23.632;;
GO;52;03559;Bonfinópolis;8.876;;
GO;52;03575;Bonópolis;4.069;;
GO;52;03609;Brazabrantes;3.565;;
GO;52;03807;Britânia;5.795;;
GO;52;03906;Buriti Alegre;9.501;;
GO;52;03939;Buriti de Goiás;2.589;;
GO;52;03962;Buritinópolis;3.391;;
GO;52;04003;Cabeceiras;7.882;;
GO;52;04102;Cachoeira Alta;11.844;;
GO;52;04201;Cachoeira de Goiás;1.419;;
GO;52;04250;Cachoeira Dourada;8.369;;
GO;52;04300;Caçu;15.065;;
GO;52;04409;Caiapônia;18.329;;
GO;52;04508;Caldas Novas;83.220;;
GO;52;04557;Caldazinha;3.664;;
GO;52;04607;Campestre de Goiás;3.602;;
GO;52;04656;Campinaçu;3.741;;
GO;52;04706;Campinorte;12.198;;
GO;52;04805;Campo Alegre de Goiás;7.024;;
GO;52;04854;Campo Limpo de Goiás;7.219;;
GO;52;04904;Campos Belos;19.665;;
GO;52;04953;Campos Verdes;3.631;;
GO;52;05000;Carmo do Rio Verde;9.767;;
GO;52;05059;Castelândia;3.626;;
GO;52;05109;Catalão;100.590;;
GO;52;05208;Caturaí;5.010;;
GO;52;05307;Cavalcante;9.803;;
GO;52;05406;Ceres;22.034;;
GO;52;05455;Cezarina;8.299;;
GO;52;05471;Chapadão do Céu;8.853;;
GO;52;05497;Cidade Ocidental;65.520;;
GO;52;05513;Cocalzinho de Goiás;19.352;;
GO;52;05521;Colinas do Sul;3.540;;
GO;52;05703;Córrego do Ouro;2.539;;
GO;52;05802;Corumbá de Goiás;11.024;;
GO;52;05901;Corumbaíba;9.206;;
GO;52;06206;Cristalina;54.337;;
GO;52;06305;Cristianópolis;3.026;;
GO;52;06404;Crixás;16.795;;
GO;52;06503;Cromínia;3.611;;
GO;52;06602;Cumari;2.983;;
GO;52;06701;Damianópolis;3.387;;
GO;52;06800;Damolândia;2.919;;
GO;52;06909;Davinópolis;2.130;;
GO;52;07105;Diorama;2.546;;
GO;52;07253;Doverlândia;7.795;;
GO;52;07352;Edealina;3.811;;
GO;52;07402;Edéia;12.140;;
GO;52;07501;Estrela do Norte;3.382;;
GO;52;07535;Faina;6.975;;
GO;52;07600;Fazenda Nova;6.125;;
GO;52;07808;Firminópolis;12.783;;
GO;52;07907;Flores de Goiás;14.747;;
GO;52;08004;Formosa;114.036;;
GO;52;08103;Formoso;4.674;;
GO;52;08152;Gameleira de Goiás;3.721;;
GO;52;08301;Divinópolis de Goiás;5.007;;
GO;52;08400;Goianápolis;11.460;;
GO;52;08509;Goiandira;5.578;;
GO;52;08608;Goianésia;66.649;;
GO;52;08707;Goiânia;1.448.639;;
GO;52;08806;Goianira;40.338;;
GO;52;08905;Goiás;24.269;;
GO;52;09101;Goiatuba;34.179;;
GO;52;09150;Gouvelândia;5.578;;
GO;52;09200;Guapó;14.462;;
GO;52;09291;Guaraíta;2.237;;
GO;52;09408;Guarani de Goiás;4.174;;
GO;52;09457;Guarinos;2.093;;
GO;52;09606;Heitoraí;3.744;;
GO;52;09705;Hidrolândia;20.121;;
GO;52;09804;Hidrolina;3.889;;
GO;52;09903;Iaciara;13.551;;
GO;52;09937;Inaciolândia;6.107;;
GO;52;09952;Indiara;15.056;;
GO;52;10000;Inhumas;51.932;;
GO;52;10109;Ipameri;26.563;;
GO;52;10158;Ipiranga de Goiás;2.944;;
GO;52;10208;Iporá;32.218;;
GO;52;10307;Israelândia;2.916;;
GO;52;10406;Itaberaí;40.259;;
GO;52;10562;Itaguari;4.717;;
GO;52;10604;Itaguaru;5.472;;
GO;52;10802;Itajá;4.918;;
GO;52;10901;Itapaci;21.323;;
GO;52;11008;Itapirapuã;6.541;;
GO;52;11206;Itapuranga;26.612;;
GO;52;11305;Itarumã;6.927;;
GO;52;11404;Itauçu;8.988;;
GO;52;11503;Itumbiara;101.544;;
GO;52;11602;Ivolândia;2.577;;
GO;52;11701;Jandaia;6.263;;
GO;52;11800;Jaraguá;47.513;;
GO;52;11909;Jataí;97.077;;
GO;52;12006;Jaupaci;3.014;;
GO;52;12055;Jesúpolis;2.460;;
GO;52;12105;Joviânia;7.445;;
GO;52;12204;Jussara;19.292;;
GO;52;12253;Lagoa Santa;1.463;;
GO;52;12303;Leopoldo de Bulhões;7.758;;
GO;52;12501;Luziânia;196.864;;
GO;52;12600;Mairipotaba;2.432;;
GO;52;12709;Mambaí;8.106;;
GO;52;12808;Mara Rosa;10.320;;
GO;52;12907;Marzagão;2.212;;
GO;52;12956;Matrinchã;4.495;;
GO;52;13004;Maurilândia;13.170;;
GO;52;13053;Mimoso de Goiás;2.708;;
GO;52;13087;Minaçu;30.862;;
GO;52;13103;Mineiros;61.623;;
GO;52;13400;Moiporá;1.684;;
GO;52;13509;Monte Alegre de Goiás;8.392;;
GO;52;13707;Montes Claros de Goiás;8.230;;
GO;52;13756;Montividiu;12.337;;
GO;52;13772;Montividiu do Norte;4.417;;
GO;52;13806;Morrinhos;45.000;;
GO;52;13855;Morro Agudo de Goiás;2.360;;
GO;52;13905;Mossâmedes;4.758;;
GO;52;14002;Mozarlândia;14.941;;
GO;52;14051;Mundo Novo;5.786;;
GO;52;14101;Mutunópolis;3.911;;
GO;52;14408;Nazário;8.747;;
GO;52;14507;Nerópolis;27.812;;
GO;52;14606;Niquelândia;45.582;;
GO;52;14705;Nova América;2.366;;
GO;52;14804;Nova Aurora;2.194;;
GO;52;14838;Nova Crixás;12.732;;
GO;52;14861;Nova Glória;8.548;;
GO;52;14879;Nova Iguaçu de Goiás;2.953;;
GO;52;14903;Nova Roma;3.453;;
GO;52;15009;Nova Veneza;9.249;;
GO;52;15207;Novo Brasil;3.291;;
GO;52;15231;Novo Gama;108.410;;
GO;52;15256;Novo Planalto;4.343;;
GO;52;15306;Orizona;15.364;;
GO;52;15405;Ouro Verde de Goiás;3.993;;
GO;52;15504;Ouvidor;6.242;;
GO;52;15603;Padre Bernardo;31.646;;
GO;52;15652;Palestina de Goiás;3.507;;
