;;;;;;;
ESTIMATIVAS DA POPULAÇÃO RESIDENTE NOS MUNICÍPIOS BRASILEIROS COM DATA DE REFERÊNCIA EM 1º DE JULHO DE 2013;;;;;;;
UF;COD. UF;COD. MUNIC;NOME DO MUNICÍPIO;POPULAÇÃO ESTIMADA;;;
RS;43;09571;Herveiras;3.056;;;
RS;43;09605;Horizontina;19.112;;;
RS;43;09654;Hulha Negra;6.386;;;
RS;43;09704;Humaitá;5.030;;;
RS;43;09753;Ibarama;4.516;;;
RS;43;09803;Ibiaçá;4.850;;;
RS;43;09902;Ibiraiaras;7.422;;;
RS;43;09951;Ibirapuitã;4.170;;;
RS;43;10009;Ibirubá;20.116;;;
RS;43;10108;Igrejinha;33.711;;;
RS;43;10207;Ijuí;82.276;;;
RS;43;10306;Ilópolis;4.215;;;
RS;43;10330;Imbé;19.338;;;
RS;43;10363;Imigrante;3.135;;;
RS;43;10405;Independência;6.714;;;
RS;43;10413;Inhacorá;2.324;;;
RS;43;10439;Ipê;6.334;;;
RS;43;10462;Ipiranga do Sul;1.990;;;
RS;43;10504;Iraí;8.132;;;
RS;43;10538;Itaara;5.268;;;
RS;43;10553;Itacurubi;3.549;;;
RS;43;10579;Itapuca;2.358;;;
RS;43;10603;Itaqui;39.173;;;
RS;43;10652;Itati;2.625;;;
RS;43;10702;Itatiba do Sul;4.106;;;
RS;43;10751;Ivorá;2.166;;;
RS;43;10801;Ivoti;21.450;;;
RS;43;10850;Jaboticaba;4.156;;;
RS;43;10876;Jacuizinho;2.623;;;
RS;43;10900;Jacutinga;3.724;;;
RS;43;11007;Jaguarão;28.482;;;
RS;43;11106;Jaguari;11.675;;;
RS;43;11122;Jaquirana;4.199;;;
RS;43;11130;Jari;3.665;;;
RS;43;11155;Jóia;8.629;;;
RS;43;11205;Júlio de Castilhos;20.097;;;
RS;43;11239;Lagoa Bonita do Sul;2.795;;;
RS;43;11270;Lagoa dos Três Cantos;1.648;;;
RS;43;11304;Lagoa Vermelha;28.406;;;
RS;43;11254;Lagoão;6.467;;;
RS;43;11403;Lajeado;76.187;;;
RS;43;11429;Lajeado do Bugre;2.579;;;
RS;43;11502;Lavras do Sul;7.862;;;
RS;43;11601;Liberato Salzano;5.827;;;
RS;43;11627;Lindolfo Collor;5.567;;;
RS;43;11643;Linha Nova;1.692;;;
RS;43;11718;Maçambara;4.845;;;
RS;43;11700;Machadinho;5.660;;;
RS;43;11734;Mampituba;3.087;;;
RS;43;11759;Manoel Viana;7.333;;;
RS;43;11775;Maquiné;7.068;;;
RS;43;11791;Maratá;2.639;;;
RS;43;11809;Marau;39.182;;;
RS;43;11908;Marcelino Ramos;5.123;;;
RS;43;11981;Mariana Pimentel;3.906;;;
RS;43;12005;Mariano Moro;2.235;;;
RS;43;12054;Marques de Souza;4.176;;;
RS;43;12104;Mata;5.198;;;
RS;43;12138;Mato Castelhano;2.559;;;
RS;43;12153;Mato Leitão;4.126;;;
RS;43;12179;Mato Queimado;1.819;;;
RS;43;12203;Maximiliano de Almeida;4.938;;;
RS;43;12252;Minas do Leão;7.956;;;
RS;43;12302;Miraguaí;4.990;;;
RS;43;12351;Montauri;1.568;;;
RS;43;12377;Monte Alegre dos Campos;3.221;;;
RS;43;12385;Monte Belo do Sul;2.720;;;
RS;43;12401;Montenegro;62.484;;;
RS;43;12427;Mormaço;2.906;;;
RS;43;12443;Morrinhos do Sul;3.225;;;
RS;43;12450;Morro Redondo;6.488;;;
RS;43;12476;Morro Reuter;6.008;;;
RS;43;12500;Mostardas;12.637;;;
RS;43;12609;Muçum;4.970;;;
RS;43;12617;Muitos Capões;3.116;;;
RS;43;12625;Muliterno;1.885;;;
RS;43;12658;Não-Me-Toque;16.785;;;
RS;43;12674;Nicolau Vergueiro;1.763;;;
RS;43;12708;Nonoai;12.348;;;
RS;43;12757;Nova Alvorada;3.376;;;
RS;43;12807;Nova Araçá;4.289;;;
RS;43;12906;Nova Bassano;9.343;;;
RS;43;12955;Nova Boa Vista;1.978;;;
RS;43;13003;Nova Bréscia;3.311;;;
RS;43;13011;Nova Candelária;2.822;;;
RS;43;13037;Nova Esperança do Sul;4.962;;;
RS;43;13060;Nova Hartz;19.620;;;
RS;43;13086;Nova Pádua;2.545;;;
RS;43;13102;Nova Palma;6.569;;;
RS;43;13201;Nova Petrópolis;20.126;;;
RS;43;13300;Nova Prata;24.495;;;
RS;43;13334;Nova Ramada;2.466;;;
RS;43;13359;Nova Roma do Sul;3.520;;;
RS;43;13375;Nova Santa Rita;24.859;;;
RS;43;13490;Novo Barreiro;4.138;;;
RS;43;13391;Novo Cabrais;4.045;;;
RS;43;13409;Novo Hamburgo;247.781;;;
RS;43;13425;Novo Machado;3.907;;;
RS;43;13441;Novo Tiradentes;2.330;;;
RS;43;13466;Novo Xingu;1.801;;;
RS;43;13508;Osório;43.256;;;
RS;43;13607;Paim Filho;4.276;;;
RS;43;13656;Palmares do Sul;11.372;;;
RS;43;13706;Palmeira das Missões;35.120;;;
RS;43;13805;Palmitinho;7.156;;;
RS;43;13904;Panambi;40.439;;;
RS;43;13953;Pantano Grande;10.029;;;
RS;43;14001;Paraí;7.203;;;
RS;43;14027;Paraíso do Sul;7.615;;;
RS;43;14035;Pareci Novo;3.686;;;
RS;43;14050;Parobé;54.599;;;
RS;43;14068;Passa Sete;5.421;;;
RS;43;14076;Passo do Sobrado;6.307;;;
RS;43;14100;Passo Fundo;194.432;;;
RS;43;14134;Paulo Bento;2.284;;;
RS;43;14159;Paverama;8.382;;;
RS;43;14175;Pedras Altas;2.226;;;
RS;43;14209;Pedro Osório;8.024;;;
RS;43;14308;Pejuçara;4.070;;;
RS;43;14407;Pelotas;341.180;;;
RS;43;14423;Picada Café;5.462;;;
RS;43;14456;Pinhal;2.602;;;
RS;43;14464;Pinhal da Serra;2.151;;;
RS;43;14472;Pinhal Grande;4.577;;;
RS;43;14498;Pinheirinho do Vale;4.715;;;
RS;43;14506;Pinheiro Machado;13.047;;;
RS;43;14555;Pirapó;2.738;;;
RS;43;14605;Piratini;20.614;;;
RS;43;14704;Planalto;10.739;;;
RS;43;14753;Poço das Antas;2.094;;;
RS;43;14779;Pontão;3.982;;;
RS;43;14787;Ponte Preta;1.757;;;
RS;43;14803;Portão;33.212;;;
RS;43;14902;Porto Alegre;1.467.816;;;
RS;43;15008;Porto Lucena;5.410;;;
RS;43;15057;Porto Mauá;2.579;;;
RS;43;15073;Porto Vera Cruz;1.797;;;
RS;43;15107;Porto Xavier;10.802;;;
RS;43;15131;Pouso Novo;1.878;;;
RS;43;15149;Presidente Lucena;2.652;;;
RS;43;15156;Progresso;6.364;;;
RS;43;15172;Protásio Alves;2.048;;;
RS;43;15206;Putinga;4.215;;;
RS;43;15305;Quaraí;23.631;;;
RS;43;15313;Quatro Irmãos;1.842;;;
RS;43;15321;Quevedos;2.807;;;
RS;43;15354;Quinze de Novembro;3.794;;;
RS;43;15404;Redentora;10.845;;;
RS;43;15453;Relvado;2.205;;;
RS;43;15503;Restinga Seca;16.357;;;
RS;43;15552;Rio dos Índios;3.531;;;
RS;43;15602;Rio Grande;206.161;;;
RS;43;15701;Rio Pardo;38.861;;;
RS;43;15750;Riozinho;4.531;;;
RS;43;15800;Roca Sales;10.837;;;
RS;43;15909;Rodeio Bonito;5.942;;;
RS;43;15958;Rolador;2.572;;;
RS;43;16006;Rolante;20.479;;;
RS;43;16105;Ronda Alta;10.610;;;
RS;43;16204;Rondinha;5.596;;;
RS;43;16303;Roque Gonzales;7.338;;;
RS;43;16402;Rosário do Sul;40.825;;;
RS;43;16428;Sagrada Família;2.675;;;
RS;43;16436;Saldanha Marinho;2.905;;;
RS;43;16451;Salto do Jacuí;12.360;;;
RS;43;16477;Salvador das Missões;2.762;;;
RS;43;16501;Salvador do Sul;7.182;;;
RS;43;16600;Sananduva;16.029;;;
RS;43;16709;Santa Bárbara do Sul;8.905;;;
RS;43;16733;Santa Cecília do Sul;1.700;;;
RS;43;16758;Santa Clara do Sul;6.068;;;
RS;43;16808;Santa Cruz do Sul;124.577;;;
RS;43;16972;Santa Margarida do Sul;2.469;;;
RS;43;16907;Santa Maria;273.489;;;
RS;43;16956;Santa Maria do Herval;6.295;;;
RS;43;17202;Santa Rosa;71.665;;;
RS;43;17251;Santa Tereza;1.782;;;
RS;43;17301;Santa Vitória do Palmar;31.618;;;
RS;43;17004;Santana da Boa Vista;8.455;;;
RS;43;17103;Santana do Livramento;83.702;;;
RS;43;17400;Santiago;50.608;;;
RS;43;17509;Santo Ângelo;78.836;;;
RS;43;17608;Santo Antônio da Patrulha;41.579;;;
RS;43;17707;Santo Antônio das Missões;11.312;;;
RS;43;17558;Santo Antônio do Palma;2.200;;;
RS;43;17756;Santo Antônio do Planalto;2.053;;;
RS;43;17806;Santo Augusto;14.365;;;
RS;43;17905;Santo Cristo;14.778;;;
RS;43;17954;Santo Expedito do Sul;2.504;;;
RS;43;18002;São Borja;63.194;;;
RS;43;18051;São Domingos do Sul;3.046;;;
RS;43;18101;São Francisco de Assis;19.621;;;
RS;43;18200;São Francisco de Paula;21.408;;;
RS;43;18309;São Gabriel;62.594;;;
RS;43;18408;São Jerônimo;23.263;;;
RS;43;18424;São João da Urtiga;4.851;;;
RS;43;18432;São João do Polêsine;2.657;;;
RS;43;18440;São Jorge;2.850;;;
RS;43;18457;São José das Missões;2.761;;;
RS;43;18465;São José do Herval;2.217;;;
RS;43;18481;São José do Hortêncio;4.373;;;
RS;43;18499;São José do Inhacorá;2.237;;;
RS;43;18507;São José do Norte;26.721;;;
RS;43;18606;São José do Ouro;7.116;;;
RS;43;18614;São José do Sul;2.218;;;
RS;43;18622;São José dos Ausentes;3.441;;;
RS;43;18705;São Leopoldo;225.520;;;
RS;43;18804;São Lourenço do Sul;44.498;;;
RS;43;18903;São Luiz Gonzaga;35.344;;;
RS;43;19000;São Marcos;21.024;;;
RS;43;19109;São Martinho;5.868;;;
RS;43;19125;São Martinho da Serra;3.303;;;
RS;43;19158;São Miguel das Missões;7.698;;;
RS;43;19208;São Nicolau;5.794;;;
RS;43;19307;São Paulo das Missões;6.425;;;
RS;43;19356;São Pedro da Serra;3.522;;;
RS;43;19364;São Pedro das Missões;1.969;;;
RS;43;19372;São Pedro do Butiá;2.975;;;
RS;43;19406;São Pedro do Sul;16.817;;;
RS;43;19505;São Sebastião do Caí;23.128;;;
RS;43;19604;São Sepé;24.465;;;
RS;43;19703;São Valentim;3.665;;;
RS;43;19711;São Valentim do Sul;2.249;;;
RS;43;19737;São Valério do Sul;2.743;;;
RS;43;19752;São Vendelino;2.062;;;
RS;43;19802;São Vicente do Sul;8.754;;;
RS;43;19901;Sapiranga;78.718;;;
RS;43;20008;Sapucaia do Sul;137.104;;;
RS;43;20107;Sarandi;22.632;;;
RS;43;20206;Seberi;11.188;;;
RS;43;20230;Sede Nova;3.078;;;
RS;43;20263;Segredo;7.343;;;
RS;43;20305;Selbach;5.114;;;
RS;43;20321;Senador Salgado Filho;2.890;;;
RS;43;20354;Sentinela do Sul;5.438;;;
RS;43;20404;Serafina Corrêa;15.401;;;
RS;43;20453;Sério;2.277;;;
RS;43;20503;Sertão;6.285;;;
RS;43;20552;Sertão Santana;6.166;;;
RS;43;20578;Sete de Setembro;2.153;;;
RS;43;20602;Severiano de Almeida;3.915;;;
RS;43;20651;Silveira Martins;2.495;;;
RS;43;20677;Sinimbu;10.390;;;
RS;43;20701;Sobradinho;14.861;;;
RS;43;20800;Soledade;31.150;;;
RS;43;20859;Tabaí;4.385;;;
RS;43;20909;Tapejara;20.905;;;
RS;43;21006;Tapera;10.789;;;
RS;43;21105;Tapes;17.273;;;
RS;43;21204;Taquara;56.896;;;
RS;43;21303;Taquari;27.039;;;
RS;43;21329;Taquaruçu do Sul;3.078;;;
RS;43;21352;Tavares;5.539;;;
RS;43;21402;Tenente Portela;14.075;;;
RS;43;21436;Terra de Areia;10.467;;;
RS;43;21451;Teutônia;29.411;;;
RS;43;21469;Tio Hugo;2.874;;;
RS;43;21477;Tiradentes do Sul;6.484;;;
RS;43;21493;Toropi;3.007;;;
RS;43;21501;Torres;36.595;;;
RS;43;21600;Tramandaí;45.079;;;
RS;43;21626;Travesseiro;2.387;;;
RS;43;21634;Três Arroios;2.898;;;
RS;43;21667;Três Cachoeiras;10.707;;;
RS;43;21709;Três Coroas;25.535;;;
RS;43;21808;Três de Maio;24.471;;;
RS;43;21832;Três Forquilhas;2.953;;;
RS;43;21857;Três Palmeiras;4.487;;;
RS;43;21907;Três Passos;24.665;;;
RS;43;21956;Trindade do Sul;5.962;;;
RS;43;22004;Triunfo;27.394;;;
RS;43;22103;Tucunduva;6.024;;;
RS;43;22152;Tunas;4.565;;;
RS;43;22186;Tupanci do Sul;1.598;;;
RS;43;22202;Tupanciretã;23.314;;;
RS;43;22251;Tupandi;4.248;;;
RS;43;22301;Tuparendi;8.663;;;
RS;43;22327;Turuçu;3.608;;;
RS;43;22343;Ubiretama;2.302;;;
RS;43;22350;União da Serra;1.457;;;
RS;43;22376;Unistalda;2.497;;;
RS;43;22400;Uruguaiana;129.504;;;
RS;43;22509;Vacaria;64.252;;;
RS;43;22533;Vale do Sol;11.563;;;
RS;43;22541;Vale Real;5.447;;;
RS;43;22525;Vale Verde;3.404;;;
RS;43;22558;Vanini;2.071;;;
RS;43;22608;Venâncio Aires;69.154;;;
RS;43;22707;Vera Cruz;25.338;;;
RS;43;22806;Veranópolis;24.252;;;
RS;43;22855;Vespasiano Correa;1.997;;;
RS;43;22905;Viadutos;5.344;;;
RS;43;23002;Viamão;250.028;;;
RS;43;23101;Vicente Dutra;5.305;;;
RS;43;23200;Victor Graeff;3.091;;;
RS;43;23309;Vila Flores;3.341;;;
RS;43;23358;Vila Lângaro;2.202;;;
RS;43;23408;Vila Maria;4.377;;;
RS;43;23457;Vila Nova do Sul;4.359;;;
RS;43;23507;Vista Alegre;2.899;;;
RS;43;23606;Vista Alegre do Prata;1.614;;;
RS;43;23705;Vista Gaúcha;2.862;;;
RS;43;23754;Vitória das Missões;3.510;;;
RS;43;23770;Westfalia;2.925;;;
RS;43;23804;Xangri-lá;13.689;;;
MS;50;00203;Água Clara;13.938;;;
MS;50;00252;Alcinópolis;4.883;;;
MS;50;00609;Amambaí;36.686;;;
MS;50;00708;Anastácio;24.534;;;
MS;50;00807;Anaurilândia;8.758;;;
MS;50;00856;Angélica;9.829;;;
MS;50;00906;Antônio João;8.545;;;
MS;50;01003;Aparecida do Taboado;23.733;;;
MS;50;01102;Aquidauana;46.830;;;
MS;50;01243;Aral Moreira;11.014;;;
MS;50;01508;Bandeirantes;6.747;;;
MS;50;01904;Bataguassu;21.142;;;
MS;50;02001;Batayporã;11.167;;;
MS;50;02100;Bela Vista;23.888;;;
MS;50;02159;Bodoquena;7.979;;;
MS;50;02209;Bonito;20.597;;;
MS;50;02308;Brasilândia;11.943;;;
MS;50;02407;Caarapó;27.554;;;
MS;50;02605;Camapuã;13.770;;;
MS;50;02704;Campo Grande;832.352;;;
MS;50;02803;Caracol;5.699;;;
MS;50;02902;Cassilândia;21.491;;;
MS;50;02951;Chapadão do Sul;21.257;;;
MS;50;03108;Corguinho;5.289;;;
MS;50;03157;Coronel Sapucaia;14.607;;;
MS;50;03207;Corumbá;107.347;;;
MS;50;03256;Costa Rica;18.835;;;
MS;50;03306;Coxim;32.948;;;
MS;50;03454;Deodápolis;12.524;;;
MS;50;03488;Dois Irmãos do Buriti;10.793;;;
MS;50;03504;Douradina;5.616;;;
MS;50;03702;Dourados;207.498;;;
MS;50;03751;Eldorado;12.029;;;
MS;50;03801;Fátima do Sul;19.260;;;
MS;50;03900;Figueirão;2.997;;;
MS;50;04007;Glória de Dourados;10.025;;;
MS;50;04106;Guia Lopes da Laguna;10.287;;;
MS;50;04304;Iguatemi;15.429;;;
MS;50;04403;Inocência;7.711;;;
MS;50;04502;Itaporã;22.231;;;
MS;50;04601;Itaquiraí;19.672;;;
MS;50;04700;Ivinhema;22.832;;;
MS;50;04809;Japorã;8.288;;;
MS;50;04908;Jaraguari;6.696;;;
MS;50;05004;Jardim;25.180;;;
MS;50;05103;Jateí;4.051;;;
MS;50;05152;Juti;6.241;;;
MS;50;05202;Ladário;21.106;;;
MS;50;05251;Laguna Carapã;6.851;;;
MS;50;05400;Maracaju;41.099;;;
MS;50;05608;Miranda;26.670;;;
MS;50;05681;Mundo Novo;17.658;;;
MS;50;05707;Naviraí;49.827;;;
MS;50;05806;Nioaque;14.379;;;
MS;50;06002;Nova Alvorada do Sul;18.503;;;
MS;50;06200;Nova Andradina;49.104;;;
MS;50;06259;Novo Horizonte do Sul;4.581;;;
MS;50;06275;Paraíso das Águas;4.942;;;
MS;50;06309;Paranaíba;41.227;;;
MS;50;06358;Paranhos;13.123;;;
MS;50;06408;Pedro Gomes;7.908;;;
MS;50;06606;Ponta Porã;83.747;;;
MS;50;06903;Porto Murtinho;16.162;;;
MS;50;07109;Ribas do Rio Pardo;22.429;;;
MS;50;07208;Rio Brilhante;33.362;;;
MS;50;07307;Rio Negro;4.989;;;
MS;50;07406;Rio Verde de Mato Grosso;19.351;;;
MS;50;07505;Rochedo;5.156;;;
MS;50;07554;Santa Rita do Pardo;7.530;;;
MS;50;07695;São Gabriel do Oeste;24.035;;;
MS;50;07802;Selvíria;6.427;;;
MS;50;07703;Sete Quedas;10.876;;;
MS;50;07901;Sidrolândia;48.027;;;
MS;50;07935;Sonora;16.543;;;
MS;50;07950;Tacuru;10.777;;;
MS;50;07976;Taquarussu;3.570;;;
MS;50;08008;Terenos;18.942;;;
MS;50;08305;Três Lagoas;109.633;;;
MS;50;08404;Vicentina;6.013;;;
MT;51;00102;Acorizal;5.431;;;
MT;51;00201;Água Boa;22.549;;;
MT;51;00250;Alta Floresta;49.761;;;
MT;51;00300;Alto Araguaia;16.818;;;
MT;51;00359;Alto Boa Vista;5.809;;;
MT;51;00409;Alto Garças;10.909;;;
MT;51;00508;Alto Paraguai;10.476;;;
MT;51;00607;Alto Taquari;9.070;;;
MT;51;00805;Apiacás;9.094;;;
MT;51;01001;Araguaiana;3.133;;;
MT;51;01209;Araguainha;1.024;;;
MT;51;01258;Araputanga;15.803;;;
MT;51;01308;Arenápolis;9.955;;;
MT;51;01407;Aripuanã;19.919;;;
MT;51;01605;Barão de Melgaço;7.565;;;
MT;51;01704;Barra do Bugres;33.022;;;
MT;51;01803;Barra do Garças;57.791;;;
MT;51;01852;Bom Jesus do Araguaia;5.756;;;
MT;51;01902;Brasnorte;16.895;;;
MT;51;02504;Cáceres;89.683;;;
MT;51;02603;Campinápolis;14.827;;;
MT;51;02637;Campo Novo do Parecis;30.335;;;
MT;51;02678;Campo Verde;35.578;;;
MT;51;02686;Campos de Júlio;5.778;;;
MT;51;02694;Canabrava do Norte;4.728;;;
MT;51;02702;Canarana;19.681;;;
MT;51;02793;Carlinda;10.626;;;
MT;51;02850;Castanheira;8.353;;;
MT;51;03007;Chapada dos Guimarães;18.393;;;
MT;51;03056;Cláudia;11.366;;;
MT;51;03106;Cocalinho;5.525;;;
MT;51;03205;Colíder;31.515;;;
MT;51;03254;Colniza;30.848;;;
MT;51;03304;Comodoro;19.045;;;
MT;51;03353;Confresa;27.144;;;
MT;51;03361;Conquista D'Oeste;3.607;;;
MT;51;03379;Cotriguaçu;16.689;;;
MT;51;03403;Cuiabá;569.830;;;
MT;51;03437;Curvelândia;4.961;;;
MT;51;03452;Denise;8.816;;;
MT;51;03502;Diamantino;20.822;;;
MT;51;03601;Dom Aquino;8.101;;;
MT;51;03700;Feliz Natal;12.088;;;
MT;51;03809;Figueirópolis D'Oeste;3.651;;;
MT;51;03858;Gaúcha do Norte;6.761;;;
MT;51;03908;General Carneiro;5.215;;;
MT;51;03957;Glória D'Oeste;3.072;;;
MT;51;04104;Guarantã do Norte;33.326;;;
MT;51;04203;Guiratinga;14.304;;;
MT;51;04500;Indiavaí;2.491;;;
MT;51;04526;Ipiranga do Norte;6.057;;;
MT;51;04542;Itanhangá;5.794;;;
MT;51;04559;Itaúba;4.238;;;
MT;51;04609;Itiquira;12.109;;;
MT;51;04807;Jaciara;26.157;;;
MT;51;04906;Jangada;7.851;;;
MT;51;05002;Jauru;9.728;;;
MT;51;05101;Juara;33.353;;;
MT;51;05150;Juína;39.592;;;
MT;51;05176;Juruena;12.900;;;
MT;51;05200;Juscimeira;11.252;;;
MT;51;05234;Lambari D'Oeste;5.647;;;
MT;51;05259;Lucas do Rio Verde;52.843;;;
MT;51;05309;Luciára;2.148;;;
MT;51;05580;Marcelândia;11.324;;;
MT;51;05606;Matupá;14.973;;;
MT;51;05622;Mirassol d'Oeste;26.002;;;
MT;51;05903;Nobres;15.002;;;
MT;51;06000;Nortelândia;6.209;;;
MT;51;06109;Nossa Senhora do Livramento;11.497;;;
MT;51;06158;Nova Bandeirantes;12.946;;;
MT;51;06208;Nova Brasilândia;4.252;;;
MT;51;06216;Nova Canaã do Norte;12.295;;;
MT;51;08808;Nova Guarita;4.731;;;
MT;51;06182;Nova Lacerda;5.824;;;
MT;51;08857;Nova Marilândia;3.052;;;
MT;51;08907;Nova Maringá;7.323;;;
MT;51;08956;Nova Monte Verde;8.444;;;
MT;51;06224;Nova Mutum;36.659;;;
MT;51;06174;Nova Nazaré;3.318;;;
MT;51;06232;Nova Olímpia;18.437;;;
MT;51;06190;Nova Santa Helena;3.534;;;
MT;51;06240;Nova Ubiratã;10.207;;;
MT;51;06257;Nova Xavantina;20.143;;;
MT;51;06273;Novo Horizonte do Norte;3.815;;;
MT;51;06265;Novo Mundo;7.979;;;
MT;51;06315;Novo Santo Antônio;2.232;;;
MT;51;06281;Novo São Joaquim;5.611;;;
MT;51;06299;Paranaíta;10.801;;;
MT;51;06307;Paranatinga;20.383;;;
MT;51;06372;Pedra Preta;16.348;;;
MT;51;06422;Peixoto de Azevedo;32.100;;;
MT;51;06455;Planalto da Serra;2.683;;;
MT;51;06505;Poconé;32.053;;;
MT;51;06653;Pontal do Araguaia;5.855;;;
MT;51;06703;Ponte Branca;1.679;;;
MT;51;06752;Pontes e Lacerda;42.605;;;
MT;51;06778;Porto Alegre do Norte;11.336;;;
MT;51;06802;Porto dos Gaúchos;5.389;;;
MT;51;06828;Porto Esperidião;11.317;;;
MT;51;06851;Porto Estrela;3.354;;;
MT;51;07008;Poxoréo;16.919;;;
MT;51;07040;Primavera do Leste;55.451;;;
MT;51;07065;Querência;14.631;;;
MT;51;07156;Reserva do Cabaçal;2.612;;;
MT;51;07180;Ribeirão Cascalheira;9.316;;;
MT;51;07198;Ribeirãozinho;2.259;;;
MT;51;07206;Rio Branco;5.063;;;
MT;51;07578;Rondolândia;3.726;;;
MT;51;07602;Rondonópolis;208.019;;;
MT;51;07701;Rosário Oeste;17.393;;;
MT;51;07750;Salto do Céu;3.666;;;
MT;51;07248;Santa Carmem;4.219;;;
MT;51;07743;Santa Cruz do Xingu;2.139;;;
MT;51;07768;Santa Rita do Trivelato;2.831;;;
MT;51;07776;Santa Terezinha;7.709;;;
MT;51;07263;Santo Afonso;3.025;;;
MT;51;07792;Santo Antônio do Leste;4.275;;;
MT;51;07800;Santo Antônio do Leverger;19.302;;;
MT;51;07859;São Félix do Araguaia;10.951;;;
MT;51;07297;São José do Povo;3.741;;;
MT;51;07305;São José do Rio Claro;18.339;;;
MT;51;07354;São José do Xingu;5.333;;;
MT;51;07107;São José dos Quatro Marcos;18.801;;;
MT;51;07404;São Pedro da Cipa;4.341;;;
MT;51;07875;Sapezal;20.934;;;
MT;51;07883;Serra Nova Dourada;1.463;;;
MT;51;07909;Sinop;123.634;;;
MT;51;07925;Sorriso;75.104;;;
MT;51;07941;Tabaporã;9.678;;;
MT;51;07958;Tangará da Serra;90.252;;;
MT;51;08006;Tapurah;11.586;;;
MT;51;08055;Terra Nova do Norte;10.621;;;
MT;51;08105;Tesouro;3.482;;;
MT;51;08204;Torixoréu;3.859;;;
MT;51;08303;União do Sul;3.639;;;
MT;51;08352;Vale de São Domingos;3.050;;;
MT;51;08402;Várzea Grande;262.880;;;
MT;51;08501;Vera;10.561;;;
MT;51;05507;Vila Bela da Santíssima Trindade;14.999;;;
MT;51;08600;Vila Rica;22.990;;;
GO;52;00050;Abadia de Goiás;7.567;;;
GO;52;00100;Abadiânia;17.326;;;
GO;52;00134;Acreúna;21.366;;;
GO;52;00159;Adelândia;2.550;;;
GO;52;00175;Água Fria de Goiás;5.395;;;
GO;52;00209;Água Limpa;2.021;;;
GO;52;00258;Águas Lindas de Goiás;177.890;;;
GO;52;00308;Alexânia;25.468;;;
GO;52;00506;Aloândia;2.089;;;
GO;52;00555;Alto Horizonte;5.140;;;
GO;52;00605;Alto Paraíso de Goiás;7.262;;;
GO;52;00803;Alvorada do Norte;8.448;;;
GO;52;00829;Amaralina;3.625;;;
GO;52;00852;Americano do Brasil;5.813;;;
GO;52;00902;Amorinópolis;3.570;;;
GO;52;01108;Anápolis;357.402;;;
GO;52;01207;Anhanguera;1.082;;;
GO;52;01306;Anicuns;21.195;;;
GO;52;01405;Aparecida de Goiânia;500.619;;;
GO;52;01454;Aparecida do Rio Doce;2.501;;;
GO;52;01504;Aporé;4.008;;;
GO;52;01603;Araçu;3.823;;;
GO;52;01702;Aragarças;19.267;;;
GO;52;01801;Aragoiânia;9.108;;;
GO;52;02155;Araguapaz;7.772;;;
GO;52;02353;Arenópolis;3.180;;;
GO;52;02502;Aruanã;8.335;;;
GO;52;02601;Aurilândia;3.599;;;
GO;52;02809;Avelinópolis;2.504;;;
GO;52;03104;Baliza;4.197;;;
GO;52;03203;Barro Alto;9.606;;;
GO;52;03302;Bela Vista de Goiás;26.642;;;
GO;52;03401;Bom Jardim de Goiás;8.752;;;
GO;52;03500;Bom Jesus de Goiás;22.479;;;
GO;52;03559;Bonfinópolis;8.319;;;
GO;52;03575;Bonópolis;3.838;;;
GO;52;03609;Brazabrantes;3.444;;;
GO;52;03807;Britânia;5.724;;;
GO;52;03906;Buriti Alegre;9.395;;;
GO;52;03939;Buriti de Goiás;2.606;;;
GO;52;03962;Buritinópolis;3.398;;;
GO;52;04003;Cabeceiras;7.717;;;
GO;52;04102;Cachoeira Alta;11.348;;;
GO;52;04201;Cachoeira de Goiás;1.436;;;
GO;52;04250;Cachoeira Dourada;8.414;;;
GO;52;04300;Caçu;14.364;;;
GO;52;04409;Caiapônia;17.773;;;
GO;52;04508;Caldas Novas;77.899;;;
GO;52;04557;Caldazinha;3.540;;;
GO;52;04607;Campestre de Goiás;3.539;;;
GO;52;04656;Campinaçu;3.745;;;
GO;52;04706;Campinorte;11.807;;;
GO;52;04805;Campo Alegre de Goiás;6.631;;;
GO;52;04854;Campo Limpo de Goiás;6.821;;;
GO;52;04904;Campos Belos;19.282;;;
GO;52;04953;Campos Verdes;4.365;;;
GO;52;05000;Carmo do Rio Verde;9.470;;;
GO;52;05059;Castelândia;3.676;;;
GO;52;05109;Catalão;94.896;;;
GO;52;05208;Caturaí;4.910;;;
GO;52;05307;Cavalcante;9.719;;;
GO;52;05406;Ceres;21.652;;;
GO;52;05455;Cezarina;8.026;;;
GO;52;05471;Chapadão do Céu;8.042;;;
GO;52;05497;Cidade Ocidental;61.552;;;
GO;52;05513;Cocalzinho de Goiás;18.623;;;
GO;52;05521;Colinas do Sul;3.575;;;
GO;52;05703;Córrego do Ouro;2.616;;;
GO;52;05802;Corumbá de Goiás;10.829;;;
GO;52;05901;Corumbaíba;8.809;;;
GO;52;06206;Cristalina;51.149;;;
GO;52;06305;Cristianópolis;3.016;;;
GO;52;06404;Crixás;16.487;;;
GO;52;06503;Cromínia;3.627;;;
GO;52;06602;Cumari;3.010;;;
GO;52;06701;Damianópolis;3.381;;;
GO;52;06800;Damolândia;2.869;;;
